© Die Bundeswahlleiterin, Wiesbaden 2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ergebnisse der Bundestagswahl 2025 nach kreisfreien Städten und Landkreisen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Land;Statistische Kennziffer;Kreisfreie Stadt bzw. Stadtkreis, Landkreis bzw. Kreis;Wahlberechtigte (A);Wählende (B);Ungültige - Erststimmen;Gültige - Erststimmen;SPD - Erststimmen;CDU - Erststimmen;GRÜNE - Erststimmen;FDP - Erststimmen;AfD - Erststimmen;CSU - Erststimmen;Die Linke - Erststimmen;FREIE WÄHLER - Erststimmen;Tierschutzpartei - Erststimmen;dieBasis - Erststimmen;Die PARTEI - Erststimmen;Team Todenhöfer - Erststimmen;PIRATEN - Erststimmen;Volt - Erststimmen;ÖDP - Erststimmen;SSW - Erststimmen;PdH - Erststimmen;Bündnis C - Erststimmen;BP - Erststimmen;MLPD - Erststimmen;PdF - Erststimmen;SGP - Erststimmen;BüSo - Erststimmen;BÜNDNIS DEUTSCHLAND - Erststimmen;BSW - Erststimmen;MERA25 - Erststimmen;WerteUnion - Erststimmen;Übrige - Erststimmen;Ungültige - Zweitstimmen;Gültige - Zweitstimmen;SPD - Zweitstimmen;CDU - Zweitstimmen;GRÜNE - Zweitstimmen;FDP - Zweitstimmen;AfD - Zweitstimmen;CSU - Zweitstimmen;Die Linke - Zweitstimmen;FREIE WÄHLER - Zweitstimmen;Tierschutzpartei - Zweitstimmen;dieBasis - Zweitstimmen;Die PARTEI - Zweitstimmen;Team Todenhöfer - Zweitstimmen;PIRATEN - Zweitstimmen;Volt - Zweitstimmen;ÖDP - Zweitstimmen;SSW - Zweitstimmen;Verjüngungsforschung - Zweitstimmen;PdH - Zweitstimmen;Bündnis C - Zweitstimmen;BP - Zweitstimmen;MLPD - Zweitstimmen;MENSCHLICHE WELT - Zweitstimmen;PdF - Zweitstimmen;SGP - Zweitstimmen;BüSo - Zweitstimmen;BÜNDNIS DEUTSCHLAND - Zweitstimmen;BSW - Zweitstimmen;MERA25 - Zweitstimmen;WerteUnion - Zweitstimmen
BY;09576;Roth;98503;85412;411;85001;9690;0;8642;2177;15385;38912;3925;4447;0;0;0;0;0;652;497;0;0;0;0;0;0;0;0;240;0;0;0;434;272;85140;10639;0;8846;3193;16620;33262;4164;3438;810;311;380;0;0;414;260;0;0;52;0;79;18;0;0;0;0;105;2549;0;0
BY;09577;Weißenburg-Gunzenhausen;72154;60375;284;60091;7568;0;6098;1411;11823;26638;2731;2692;0;0;0;0;0;561;569;0;0;0;0;0;0;0;0;0;0;0;0;0;171;60204;7892;0;5655;1968;12193;22903;2914;2805;501;230;187;0;0;306;265;0;0;24;0;69;10;0;0;0;0;52;2230;0;0
BY;09661;Aschaffenburg;50099;41007;279;40728;5906;0;5820;1637;7504;14977;2537;846;0;0;0;0;0;546;415;0;0;0;109;0;0;0;0;162;0;0;0;269;181;40826;5700;0;5370;1870;7621;13359;3307;617;359;107;188;0;0;397;176;0;0;42;0;42;26;0;0;0;0;73;1572;0;0
BY;09662;Schweinfurt;36214;26993;223;26770;4726;0;1998;619;7003;8864;1956;992;0;0;0;0;0;291;115;0;0;0;126;80;0;0;0;0;0;0;0;0;132;26861;3829;0;2452;968;6883;8026;2032;518;204;111;105;0;0;181;75;0;0;21;0;45;25;0;0;0;0;20;1366;0;0
BY;09663;Würzburg;96184;80549;396;80153;11151;0;20739;3699;9136;25692;5644;1475;0;832;0;0;0;1785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;80309;11083;0;16998;3861;9544;22863;9810;992;629;271;328;0;0;1087;275;0;0;110;0;41;14;0;0;0;0;62;2341;0;0
BY;09671;Aschaffenburg;131045;114286;677;113609;13100;0;12410;3532;20934;52620;4797;3468;0;0;0;0;0;1104;663;0;0;0;462;0;0;0;0;261;0;0;0;258;529;113757;13996;0;11879;4963;21791;45451;5969;2839;1150;297;453;0;0;784;316;0;0;69;0;193;44;0;0;0;0;127;3436;0;0
BY;09672;Bad Kissingen;81418;69039;2916;66123;10270;0;4091;3224;0;34155;3819;7188;0;0;0;0;0;0;913;0;0;0;0;0;0;0;0;2463;0;0;0;0;254;68785;6776;0;5195;2550;15316;29352;3036;2775;468;255;252;0;0;279;230;0;0;28;0;80;12;0;0;0;0;103;2078;0;0
BY;09673;Rhön-Grabfeld;62185;53582;2206;51376;6253;0;2989;2406;0;26225;2962;8135;0;0;0;0;0;0;497;0;0;0;0;0;0;0;0;1909;0;0;0;0;222;53360;4530;0;3959;1970;12060;22827;2535;2644;352;180;190;0;0;213;133;0;0;37;0;64;13;0;0;0;0;65;1588;0;0
BY;09674;Haßberge;66761;57906;2486;55420;8604;0;3535;2814;0;26977;3176;7000;0;0;0;0;0;0;806;0;0;0;0;0;0;0;0;2508;0;0;0;0;221;57685;6068;0;4166;1942;14056;22922;2688;2629;407;262;228;0;0;227;255;0;0;39;0;81;8;0;0;0;0;91;1616;0;0
BY;09675;Kitzingen;68656;58564;277;58287;7121;0;5244;1648;10863;26068;2422;3101;0;0;0;0;0;592;880;0;0;0;305;43;0;0;0;0;0;0;0;0;186;58378;6620;0;5867;2196;11177;23448;2842;2843;539;223;226;0;0;361;269;0;0;35;0;101;12;0;0;0;0;43;1576;0;0
BY;09676;Miltenberg;94430;80916;452;80464;10876;0;7145;2167;15999;36153;3687;3617;0;0;0;0;0;0;820;0;0;0;0;0;0;0;0;0;0;0;0;0;290;80626;9904;0;6911;3065;16836;32150;4254;2611;721;314;285;0;0;407;274;0;0;40;0;74;15;0;0;0;0;116;2649;0;0
BY;09677;Main-Spessart;97755;84547;472;84075;14930;0;6595;1635;13753;38743;3097;4711;0;0;0;0;0;0;611;0;0;0;0;0;0;0;0;0;0;0;0;0;287;84260;10649;0;7780;2802;15008;35634;3818;3628;703;275;316;0;0;564;277;0;0;52;0;87;14;0;0;0;0;104;2549;0;0
BY;09678;Schweinfurt;89255;77889;449;77440;9987;0;5652;1725;15966;35523;3228;3730;0;0;0;0;0;676;388;0;0;0;490;75;0;0;0;0;0;0;0;0;283;77606;8257;0;6509;2659;16344;32692;3594;2981;631;347;286;0;0;413;217;0;0;55;0;187;19;0;0;0;0;60;2355;0;0
BY;09679;Würzburg;126449;111857;594;111263;15198;0;15848;4313;15681;49225;4122;4229;0;1251;0;0;0;1396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;297;111560;14758;0;14497;4505;16407;45816;5927;3443;871;482;387;0;0;845;343;0;0;66;0;114;15;0;0;0;0;96;2988;0;0
BY;09761;Augsburg;186448;148097;798;147299;20701;0;30320;4139;25488;45742;10966;5463;0;1434;0;0;0;1725;1078;0;0;0;0;243;0;0;0;0;0;0;0;0;542;147555;19791;0;24310;6076;25826;41916;15568;3359;1189;676;931;0;0;1021;558;0;0;138;0;153;94;0;0;0;0;119;5830;0;0
BY;09762;Kaufbeuren;31295;24649;213;24436;2585;0;2824;605;5802;9638;1643;1339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;24554;2592;0;2652;909;5881;8247;1672;835;203;124;120;0;0;141;92;0;0;21;0;29;4;0;0;0;0;20;1012;0;0
BY;09763;Kempten (Allgäu);47931;38110;223;37887;3734;0;5398;1983;7564;11482;2148;2489;677;0;0;0;0;525;389;0;0;0;0;0;0;0;0;0;0;0;0;1498;178;37932;4489;0;5190;1724;7650;11708;2826;1284;394;288;198;0;0;350;185;0;0;27;0;42;9;0;0;0;0;44;1524;0;0
BY;09764;Memmingen;29424;23491;220;23271;3272;0;2338;773;5219;8645;1504;1520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;23404;3039;0;2417;1034;5351;7825;1431;663;169;105;101;0;0;131;166;0;0;16;0;35;5;0;0;0;0;35;881;0;0
BY;09771;Aichach-Friedberg;101744;88890;382;88508;9759;0;7891;2760;17409;40068;3073;4846;0;885;0;0;0;559;988;0;0;0;0;0;0;0;0;0;270;0;0;0;239;88651;8256;0;9145;3557;17979;36541;3725;4762;648;471;322;0;0;358;450;0;0;43;0;144;15;0;0;0;0;73;2162;0;0
BY;09772;Augsburg;190821;162928;852;162076;19929;0;14772;4275;31882;71756;6785;9165;0;1209;0;0;0;918;1385;0;0;0;0;0;0;0;0;0;0;0;0;0;504;162424;17181;0;17075;6274;32648;64161;7935;7655;1255;786;666;0;0;620;644;0;0;114;0;249;36;0;0;0;0;120;5005;0;0
BY;09773;Dillingen a.d.Donau;72905;60968;214;60754;5988;0;3607;1559;15086;26807;2094;3511;0;576;0;0;0;0;229;0;0;0;0;0;0;0;0;0;1297;0;0;0;187;60781;5341;0;4074;2363;15691;23830;2338;3849;439;344;186;0;0;176;144;0;0;30;0;71;9;0;0;0;0;35;1861;0;0
BY;09774;Günzburg;90204;74305;393;73912;6574;0;4782;1840;19691;31638;2957;3640;1215;580;0;0;0;686;0;0;135;0;0;0;0;0;0;174;0;0;0;0;260;74045;6984;0;5221;2777;18761;28393;3473;3709;765;363;284;0;0;374;260;0;0;69;0;127;15;0;0;0;0;100;2370;0;0
BY;09775;Neu-Ulm;124987;104130;650;103480;12188;0;10087;3281;22308;43721;5049;2522;1799;842;0;0;0;1069;0;0;128;0;0;0;0;0;0;486;0;0;0;0;384;103746;12121;0;10700;4572;22529;37457;5845;2979;1149;374;411;0;0;667;322;0;0;80;0;153;23;0;0;0;0;180;4184;0;0
BY;09776;Lindau (Bodensee);59982;50355;261;50094;5231;0;7065;1928;8051;19564;2188;2989;786;0;0;0;0;797;400;0;0;0;0;0;0;0;0;0;0;0;0;1095;173;50182;6000;0;6797;2333;8110;18577;2789;2026;488;268;253;0;0;454;257;0;0;26;0;69;6;0;0;0;0;50;1679;0;0
BY;09777;Ostallgäu;108013;93321;594;92727;9122;0;9551;2399;16684;43755;3729;7487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;275;93046;8474;0;9359;3606;17424;38596;4018;5727;648;544;463;0;0;551;458;0;0;53;0;222;10;0;0;0;0;98;2795;0;0
BY;09778;Unterallgäu;110410;94214;615;93599;7808;0;6885;2700;21529;42381;3921;8375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;283;93931;7579;0;7190;3900;22344;37787;3748;5797;676;530;379;0;0;349;611;0;0;62;0;166;17;0;0;0;0;80;2716;0;0
BY;09779;Donau-Ries;100577;85782;367;85415;12656;0;4725;1800;15872;39012;2943;5249;0;710;0;0;0;0;480;0;0;0;0;0;0;0;0;0;1968;0;0;0;295;85487;8858;0;6633;3100;17045;36338;3355;5161;635;484;268;0;0;288;347;0;0;48;0;117;9;0;0;0;0;59;2742;0;0
BY;09780;Oberallgäu;120155;103230;503;102727;7100;0;11205;4202;16189;39180;3125;10997;1515;0;0;0;0;883;771;0;0;0;0;0;0;0;0;0;0;0;0;7560;363;102867;9627;0;11614;4160;17683;42241;4400;6464;942;669;440;0;0;606;547;0;0;57;0;169;30;0;0;0;0;97;3121;0;0
SL;10041;Regionalverband Saarbrücken;231434;185661;2319;183342;57794;46483;12376;7152;39308;0;14814;4859;0;0;0;0;0;0;0;0;0;0;0;556;0;0;0;0;0;0;0;0;1552;184109;40489;43038;16713;8092;38555;0;16999;2103;3815;0;0;0;585;1414;0;0;0;0;0;0;159;0;0;0;0;461;11686;0;0
SL;10042;Merzig-Wadern;76406;64074;932;63142;16708;21526;3088;2102;13735;0;4112;1871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;641;63433;13027;18596;3841;2946;13696;0;4160;820;1332;0;0;0;171;457;0;0;0;0;0;0;17;0;0;0;0;166;4204;0;0
SL;10043;Neunkirchen;99755;80565;1086;79479;24026;22887;2810;2453;19417;0;5060;2826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;786;79779;18440;20505;4444;2997;19427;0;5164;1353;1698;0;0;0;204;397;0;0;0;0;0;0;33;0;0;0;0;216;4901;0;0
SL;10044;Saarlouis;148219;122926;1777;121149;35220;37352;5470;4143;26707;0;8216;4041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1236;121690;26233;33994;7598;5271;26561;0;8356;1626;2465;0;0;0;368;643;0;0;0;0;0;0;46;0;0;0;0;281;8248;0;0
SL;10045;Saarpfalz-Kreis;109155;92141;1163;90978;28461;27045;4441;2969;18798;0;5846;3418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;767;91374;19787;25606;6962;4168;19620;0;6070;1436;1779;0;0;0;245;533;0;0;0;0;0;0;33;0;0;0;0;232;4903;0;0
SL;10046;St. Wendel;69235;59926;774;59152;16536;21710;2292;1792;11212;0;3167;2443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;588;59338;13160;19374;3813;2251;11435;0;3331;1138;1174;0;0;0;180;276;0;0;0;0;0;0;16;0;0;0;0;131;3059;0;0
BE;11100;Berlin-Ost, Stadt;1029756;837355;7245;830110;88985;147292;119532;17514;160406;0;239799;6083;7263;0;467;92;0;0;0;0;0;0;0;469;0;13;1062;3278;36629;177;0;1049;4656;832699;103244;120100;124249;25635;163081;0;185249;3445;13894;0;6433;1056;0;8586;0;0;0;0;0;0;451;0;1751;197;368;1420;72711;829;0
BE;11200;Berlin-West, Stadt;1412286;1123822;11294;1112528;237678;266601;218699;35061;134140;0;183750;3058;8477;0;7958;4602;0;0;0;0;0;0;0;775;0;60;233;4186;5158;481;0;1611;6988;1116834;191938;235999;203786;48441;133909;0;201973;2957;15490;0;6448;3476;0;9645;0;0;0;0;0;0;474;0;1672;228;308;1540;56940;1610;0
BB;12051;Brandenburg an der Havel, Stadt;57895;43395;532;42863;12306;7651;1643;890;13569;0;4922;1217;0;0;0;0;0;665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;374;43021;7922;7428;2825;1091;12752;0;5117;637;0;0;414;0;0;392;0;0;0;0;0;0;28;0;0;0;0;84;4331;0;0
BB;12052;Cottbus, Stadt;74421;58282;580;57702;16486;9888;0;1401;21096;0;6124;1113;0;0;1027;0;0;567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;372;57910;9124;9279;3198;1848;19691;0;6441;656;0;0;655;0;0;395;0;0;0;0;0;0;40;0;0;0;0;135;6448;0;0
BB;12053;Frankfurt (Oder), Stadt;41976;31663;370;31293;6819;6365;892;707;10960;0;4112;1067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;371;231;31432;4680;5235;1490;915;10067;0;3843;393;0;0;346;0;0;147;0;0;0;0;0;0;40;0;0;0;0;83;4193;0;0
BB;12054;Potsdam, Stadt;135477;115510;936;114574;25214;19709;20523;4289;19959;0;18986;1981;0;0;0;0;0;2321;0;0;0;0;0;0;0;0;0;813;0;0;0;779;609;114901;19767;18716;18458;4310;19387;0;20280;937;0;0;974;0;0;1665;0;0;0;0;0;0;86;0;0;0;0;364;9957;0;0
BB;12060;Barnim;155147;127804;1193;126611;22906;24441;6238;3072;43015;0;17799;5631;0;0;2206;0;0;562;0;0;0;0;0;0;0;0;0;741;0;0;0;0;806;126998;16695;21711;8355;3701;40827;0;15886;2542;0;0;1232;0;0;856;0;0;0;0;0;0;74;0;0;0;0;342;14777;0;0
BB;12061;Dahme-Spreewald;140510;117159;1142;116017;20370;27243;6082;2925;39343;0;13528;2806;0;0;1904;0;0;1108;0;0;0;0;0;0;0;0;0;0;0;0;0;708;813;116346;16835;22289;7259;4081;37499;0;12275;1512;0;0;1104;0;0;741;0;0;0;0;0;0;77;0;0;0;0;287;12387;0;0
BB;12062;Elbe-Elster;81793;65690;662;65028;11488;12553;1204;1677;27658;0;6155;4293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;490;65200;8233;11088;1780;1956;26543;0;5294;1615;0;0;487;0;0;359;0;0;0;0;0;0;48;0;0;0;0;160;7637;0;0
BB;12063;Havelland;133847;110523;999;109524;22408;26787;7005;2895;35087;0;10835;3086;0;0;1210;0;0;211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;720;109803;17090;23648;8890;3804;33280;0;10482;1382;0;0;1009;0;0;666;0;0;0;0;0;0;59;0;0;0;0;216;9277;0;0
BB;12064;Märkisch-Oderland;160536;132323;1337;130986;25134;22890;4696;3289;49410;0;16961;3569;0;0;2082;0;0;1504;0;0;0;0;0;0;0;0;0;1451;0;0;0;0;832;131491;17380;21544;6938;3710;46411;0;14250;1898;0;0;1272;0;0;1019;0;0;0;0;0;0;89;0;0;0;0;463;16517;0;0
BB;12065;Oberhavel;174788;144839;1313;143526;28600;33566;8264;4149;46751;0;14018;5019;0;0;3159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;933;143906;21918;29581;10596;4959;44528;0;13637;2137;0;0;1622;0;0;1004;0;0;0;0;0;0;101;0;0;0;0;291;13532;0;0
BB;12066;Oberspreewald-Lausitz;87377;68798;748;68050;10599;11778;1500;2145;29536;0;9780;2712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;512;68286;8456;10951;1953;2157;28117;0;6347;1142;0;0;558;0;0;379;0;0;0;0;0;0;37;0;0;0;0;174;8015;0;0
BB;12067;Oder-Spree;145992;118110;1199;116911;24012;21493;3571;2821;45660;0;12676;4659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019;861;117249;15489;19506;5578;3762;42598;0;11929;1761;0;0;975;0;0;680;0;0;0;0;0;0;111;0;0;0;0;320;14540;0;0
BB;12068;Ostprignitz-Ruppin;81085;63495;668;62827;14640;12561;2082;1282;23380;0;6591;2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;498;62997;10220;11104;3090;1537;22176;0;6417;942;0;0;412;0;0;253;0;0;0;0;0;0;43;0;0;0;0;136;6667;0;0
BB;12069;Potsdam-Mittelmark;176443;150789;1408;149381;35056;34609;13284;5144;39724;0;14986;4080;0;0;0;0;0;1752;0;0;0;0;0;0;0;0;0;411;0;0;0;335;964;149825;25202;32132;14909;6251;37926;0;15460;1877;0;0;1035;0;0;1129;0;0;0;0;0;0;80;0;0;0;0;388;13436;0;0
BB;12070;Prignitz;61072;47881;512;47369;10394;9365;1073;1046;18938;0;4958;1595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;344;47537;7624;8300;1587;1245;17839;0;4458;683;0;0;330;0;0;148;0;0;0;0;0;0;19;0;0;0;0;98;5206;0;0
BB;12071;Spree-Neiße;91524;74096;888;73208;14066;12824;0;2157;33884;0;6694;1769;0;0;1230;0;0;584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;73496;9225;11653;2077;2401;31622;0;5703;959;0;0;580;0;0;347;0;0;0;0;0;0;52;0;0;0;0;191;8686;0;0
BB;12072;Teltow-Fläming;137613;113321;1109;112212;21582;25676;5799;2909;37241;0;12172;3544;0;0;1222;0;0;1413;0;0;0;0;0;0;0;0;0;148;0;0;0;506;811;112510;17579;22041;6944;3854;35593;0;11425;1799;0;0;1061;0;0;903;0;0;0;0;0;0;79;0;0;0;0;273;10959;0;0
BB;12073;Uckermark;96043;75003;892;74111;14960;12932;2150;1653;30507;0;7885;2625;0;0;1399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;573;74430;10571;11842;2671;1885;28419;0;6980;1097;0;0;640;0;0;287;0;0;0;0;0;0;56;0;0;0;0;142;9840;0;0
MV;13003;Rostock;165596;131373;1185;130188;22976;23048;7560;3490;31993;0;37100;2433;0;0;0;0;0;0;0;0;0;0;0;491;0;0;0;1097;0;0;0;0;826;130547;19121;20135;13145;4234;30543;0;25417;1082;2153;0;0;0;0;1440;0;0;0;0;0;0;185;0;0;0;0;377;12715;0;0
MV;13004;Schwerin;75554;59651;731;58920;14277;11426;2306;1699;18397;0;8631;1392;0;0;0;0;0;0;0;0;0;0;0;285;0;0;0;507;0;0;0;0;476;59175;9637;10763;4453;2036;16043;0;8256;539;744;0;0;0;0;477;0;0;0;0;0;0;73;0;0;0;0;170;5984;0;0
MV;13071;Mecklenburgische Seenplatte;209651;164775;2233;162542;29833;31302;3635;4778;66551;0;19160;3863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2062;0;0;0;1358;1410;163365;18302;28599;5412;4787;63778;0;17640;1617;2129;0;0;0;0;631;0;0;0;0;0;0;95;0;0;0;0;596;19779;0;0
MV;13072;Landkreis Rostock;176122;143901;1446;142455;25972;31096;4636;4244;51964;0;18941;3742;0;0;0;0;0;0;0;0;0;0;0;132;0;0;0;1728;0;0;0;0;1012;142889;18367;27666;6765;4845;50306;0;15358;1465;1909;0;0;0;0;687;0;0;0;0;0;0;104;0;0;0;0;549;14868;0;0
MV;13073;Vorpommern-Rügen;183163;142934;1427;141507;18830;30387;5655;3629;56527;0;17720;4141;4618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1102;141832;14374;25308;6596;4608;53924;0;16062;1766;2959;0;0;0;0;804;0;0;0;0;0;0;109;0;0;0;0;363;14959;0;0
MV;13074;Nordwestmecklenburg;127559;102635;1057;101578;22747;20399;4162;2660;36327;0;11280;3541;0;0;0;0;0;0;0;0;0;0;0;101;0;0;0;361;0;0;0;0;735;101900;15023;18868;6070;3095;34106;0;11113;1177;1450;0;0;0;0;825;0;0;0;0;0;0;57;0;0;0;0;312;9804;0;0
MV;13075;Vorpommern-Greifswald;188978;148003;1657;146346;20575;29748;5594;4961;62016;0;16569;4024;1581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1278;1139;146864;13982;25398;7538;4901;59422;0;15676;1463;2510;0;0;0;0;921;0;0;0;0;0;0;89;0;0;0;0;363;14601;0;0
MV;13076;Ludwigslust-Parchim;168106;135766;1579;134187;24337;28380;3350;3878;53071;0;15377;4435;0;0;0;0;0;0;0;0;0;0;0;275;0;0;0;1084;0;0;0;0;1096;134670;17881;25219;4740;4172;49239;0;13537;1705;1802;0;0;0;0;565;0;0;0;0;0;0;130;0;0;0;0;518;15162;0;0
SN;14511;Chemnitz, Stadt;183295;144921;774;144147;24128;30868;6554;3314;46401;0;14349;2066;0;0;1511;0;0;845;0;0;365;0;0;0;0;0;0;556;13190;0;0;0;692;144229;15988;28001;9579;4524;47112;0;17648;1404;1817;0;909;0;206;803;0;0;0;213;0;0;73;0;0;0;0;441;15511;0;0
SN;14521;Erzgebirgskreis;266327;216319;2425;213894;16197;54703;3821;5233;99572;0;16361;5544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10288;0;0;2175;1844;214475;14715;44360;5168;6344;97353;0;15336;4727;2560;0;801;0;237;546;0;0;0;158;0;0;65;0;0;0;0;694;21411;0;0
SN;14522;Mittelsachsen;239262;190027;1832;188195;17881;51620;4848;5648;84649;0;17393;6156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1090;188937;14678;39508;6544;6017;81019;0;14936;3756;1939;0;712;0;234;700;0;0;0;168;0;0;56;0;0;0;0;383;18287;0;0
SN;14523;Vogtlandkreis;177951;141586;1596;139990;13975;37770;4526;3413;60672;0;13336;6298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;859;140727;12388;30406;4437;4096;57139;0;10935;2346;1770;0;680;0;162;352;0;0;0;88;0;0;64;0;0;0;0;309;15555;0;0
SN;14524;Zwickau;247093;197221;1823;195398;20960;47868;4921;5916;79095;0;16044;4712;0;0;1772;0;0;0;0;0;0;0;0;145;0;0;0;458;13507;0;0;0;1246;195975;17768;41543;6539;6029;78909;0;16549;3644;2291;0;1035;0;226;669;0;0;0;136;0;0;88;0;0;0;0;489;20060;0;0
SN;14612;Dresden, Stadt;420535;349704;3051;346653;37236;89002;40769;10470;98329;0;55285;2452;0;0;2775;0;0;6890;0;0;0;0;0;287;0;0;0;3158;0;0;0;0;1501;348203;32571;65548;46427;12847;93049;0;54011;2912;3636;0;2368;0;903;4242;0;0;0;418;0;0;179;0;0;0;0;1161;27931;0;0
SN;14625;Bautzen;238690;193325;1919;191406;13850;46788;4754;5088;91101;0;18415;8851;0;0;370;0;0;316;0;0;0;0;0;50;0;0;0;1823;0;0;0;0;1369;191956;12644;38533;6327;6184;87149;0;14903;3537;2293;0;975;0;297;641;0;0;0;150;0;0;63;0;0;0;0;774;17486;0;0
SN;14626;Görlitz;196873;155057;1280;153777;9626;37197;4659;2952;75147;0;9795;3588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;981;9832;0;0;0;1117;153940;9815;30407;5160;4484;71855;0;11900;2354;1960;0;678;0;247;440;0;0;0;136;0;0;62;0;0;0;0;618;13824;0;0
SN;14627;Meißen;193052;157184;1486;155698;11413;37049;6529;8223;70572;0;14695;5610;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1607;0;0;0;0;948;156236;11025;31183;7129;5919;68151;0;12236;2328;1824;0;674;0;249;820;0;0;0;111;0;0;57;0;0;0;0;664;13866;0;0
SN;14628;Sächsische Schweiz-Osterzgebirge;196612;160372;1630;158742;12766;35961;4751;4478;77901;0;14523;7008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1354;0;0;0;0;955;159417;9505;30820;6318;5170;74174;0;11716;2852;1775;0;617;0;229;822;0;0;0;128;0;0;48;0;0;0;0;600;14643;0;0
SN;14713;Leipzig, Stadt;457770;379912;1787;378125;38087;70556;33750;7815;82279;0;111188;4191;0;0;4337;0;0;1809;0;0;407;0;0;290;0;0;0;776;21840;0;0;800;1669;378243;40389;62654;51464;11956;82713;0;85207;3157;4421;0;2880;0;637;3397;0;0;0;456;0;0;237;0;0;0;0;645;28030;0;0
SN;14729;Leipzig;210845;172244;1220;171024;18676;42046;6053;4395;65318;0;14944;8207;0;0;0;0;0;0;0;0;486;0;0;0;0;0;0;0;10899;0;0;0;1064;171180;15098;38113;7869;5854;65867;0;15004;4369;1973;0;696;0;218;826;0;0;0;206;0;0;72;0;0;0;0;307;14708;0;0
SN;14730;Nordsachsen;158475;126905;1179;125726;12554;31398;3090;2684;55024;0;10502;7092;0;0;1523;0;0;906;0;0;0;0;0;0;0;0;0;953;0;0;0;0;851;126054;10560;26171;4308;4012;53911;0;10081;2753;1484;0;667;0;173;483;0;0;0;104;0;0;52;0;0;0;0;350;10945;0;0
ST;15001;Dessau-Roßlau, Stadt;62381;47611;547;47064;5543;13558;3734;1212;15992;0;5307;1718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;338;47273;5749;9825;2597;1588;15537;0;5124;641;0;0;370;0;0;293;0;0;0;0;0;0;34;0;0;0;0;111;5404;0;0
ST;15002;Halle (Saale), Stadt;177401;134968;1671;133297;26335;28358;8480;3809;36370;0;24117;1915;0;0;2313;0;0;0;0;0;0;0;0;413;0;0;0;1187;0;0;0;0;1014;133954;17276;23019;13836;4599;33999;0;23275;1076;0;0;1414;0;0;1461;0;0;0;0;0;0;160;0;0;0;0;414;13425;0;0
ST;15003;Magdeburg, Landeshauptstadt;179123;140733;1916;138817;25211;31572;9450;3845;41352;0;21882;3220;0;0;0;0;0;0;0;0;0;0;0;714;0;0;0;1571;0;0;0;0;913;139820;18149;25582;11330;4381;39141;0;19978;1438;0;0;1514;0;0;1734;0;0;0;0;0;0;209;0;0;0;0;504;15860;0;0
